work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,exec,Full-time,data engineer,174500.0,USD,174500,United States,In-person,United States,M,Data Engineering
2023,exec,Full-time,data engineer,113000.0,USD,113000,United States,In-person,United States,M,Data Engineering
2023,senior,,data analyst,125000.0,USD,125000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,,80000.0,USD,80000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data engineer,145000.0,USD,145000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,115000.0,USD,115000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,,260000.0,USD,260000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,160000.0,USD,160000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,202000.0,USD,202000,,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,140000.0,USD,140000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,130000.0,CAD,96313,Canada,Remote,Canada,S,Data Science and Research
2023,senior,Full-time,machine learning engineer,,USD,250000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,140000.0,USD,140000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,data analyst,45000.0,EUR,48585,Portugal,Remote,Portugal,M,Data Analysis
2023,Mid-level,,data analyst,40000.0,EUR,43187,Portugal,Remote,Portugal,M,Data Analysis
2023,senior,Full-time,data science manager,2040000.0,USD,204000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data science manager,127500.0,USD,127500,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,145500.0,USD,145500,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,108000.0,USD,108000,United States,In-person,United States,M,Data Analysis
2023,senior,,data engineer,206000.0,USD,206000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,,USD,175100,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data analyst,,USD,122500,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,,82500.0,USD,82500,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data manager,110400.0,USD,110400,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data manager,68000.0,USD,68000,,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data scientist,,USD,190000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,160000.0,USD,160000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,95000.0,USD,95000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,75000.0,USD,75000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data scientist,136000.0,USD,136000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,,USD,104000,,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data analyst,1300000.0,USD,130000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,data analyst,105000.0,USD,105000,,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,data engineer,154000.0,USD,154000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,103000.0,USD,103000,,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,director of data science,217000.0,USD,217000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,director of data science,,USD,192000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,170000.0,USD,170000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,100000.0,USD,100000,,In-person,United States,M,Data Engineering
2023,senior,Full-time,,90000.0,USD,90000,United States,In-person,United States,M,Data Management and Strategy
2023,senior,,data specialist,60000.0,USD,60000,United States,In-person,United States,M,Data Management and Strategy
2023,senior,Full-time,ai engineer,350000.0,USD,350000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,ai engineer,168000.0,USD,168000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,,data science manager,234900.0,USD,234900,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,,113500.0,USD,113500,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,,USD,385000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,245000.0,USD,245000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,2550000.0,USD,255000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,2550000.0,USD,255000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data visualization engineer,170200.0,USD,170200,,In-person,United States,M,BI and Visualization
2023,senior,,data visualization engineer,839000.0,USD,83900,United States,In-person,United States,M,BI and Visualization
2023,senior,Full-time,data science practitioner,170200.0,USD,170200,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data science practitioner,83900.0,USD,83900,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,,202500.0,USD,202500,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,177500.0,USD,177500,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data scientist,3080000.0,USD,308000,United States,In-person,United States,M,Data Science and Research
2023,senior,Freelance,data scientist,,USD,144000,United States,In-person,United States,M,Data Science and Research
2023,senior,,data engineer,,USD,130000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,101570.0,USD,101570,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,300000.0,USD,300000,United States,In-person,United States,M,Data Engineering
2023,senior,Part-time,data engineer,150000.0,USD,150000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,applied scientist,222200.0,USD,222200,United States,In-person,United States,L,Data Science and Research
2023,senior,,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data manager,145000.0,USD,145000,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data manager,130000.0,USD,130000,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,,155000.0,USD,155000,United States,Remote,United States,L,Data Architecture and Modeling
2023,senior,Full-time,data modeler,130000.0,USD,130000,United States,Remote,United States,L,Data Architecture and Modeling
2023,senior,Full-time,data scientist,240000.0,USD,240000,,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,180000.0,USD,180000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,ai engineer,170200.0,USD,170200,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,ai engineer,83900.0,USD,83900,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,210000.0,USD,210000,United States,In-person,United States,M,Data Science and Research
2023,senior,,data scientist,165000.0,USD,165000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research scientist,300000.0,USD,300000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research scientist,150000.0,USD,150000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,,,USD,300000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,,ml engineer,150000.0,USD,150000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,212800.0,USD,212800,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data scientist,1116000.0,USD,111600,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data engineer,213600.0,USD,213600,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,103200.0,USD,103200,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data scientist,230000.0,USD,230000,,Remote,Canada,M,Data Science and Research
2023,senior,Full-time,data scientist,153000.0,USD,153000,Canada,Remote,Canada,M,Data Science and Research
2023,senior,Full-time,research engineer,308000.0,USD,308000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research engineer,,USD,190400,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,204000.0,USD,204000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,127500.0,USD,127500,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,,data scientist,250000.0,USD,250000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,125000.0,USD,125000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research engineer,385000.0,USD,385000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research engineer,310000.0,USD,310000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,120000.0,USD,120000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,88000.0,USD,88000,United States,Remote,United States,M,Data Analysis
